,precision,recall,f1-score,support
conspiracy,0.47540983606557374,0.8285714285714286,0.6041666666666667,35.0
mainstream,0.9166666666666666,0.673469387755102,0.7764705882352941,98.0
accuracy,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
macro avg,0.6960382513661202,0.7510204081632653,0.6903186274509805,133.0
weighted avg,0.8005464480874317,0.7142857142857143,0.7311274509803922,133.0
