,precision,recall,f1-score,support
conspiracy,0.6818181818181818,0.4838709677419355,0.5660377358490567,31.0
mainstream,0.8558558558558559,0.9313725490196079,0.892018779342723,102.0
accuracy,0.8270676691729323,0.8270676691729323,0.8270676691729323,0.8270676691729323
macro avg,0.7688370188370188,0.7076217583807717,0.7290282575958899,133.0
weighted avg,0.8152906837117364,0.8270676691729323,0.816038235370515,133.0
