,precision,recall,f1-score,support
conspiracy,0.6451612903225806,0.5714285714285714,0.606060606060606,35.0
mainstream,0.8529411764705882,0.8877551020408163,0.87,98.0
accuracy,0.8045112781954887,0.8045112781954887,0.8045112781954887,0.8045112781954887
macro avg,0.7490512333965844,0.7295918367346939,0.738030303030303,133.0
weighted avg,0.7982622590632177,0.8045112781954887,0.800542264752791,133.0
