,precision,recall,f1-score,support
conspiracy,0.4864864864864865,0.5142857142857142,0.5,35.0
mainstream,0.8229166666666666,0.8061224489795918,0.8144329896907215,98.0
accuracy,0.7293233082706767,0.7293233082706767,0.7293233082706767,0.7293233082706767
macro avg,0.6547015765765766,0.6602040816326531,0.6572164948453607,133.0
weighted avg,0.734382408724514,0.7293233082706767,0.7316874660879001,133.0
