,precision,recall,f1-score,support
conspiracy,0.7777777777777778,0.45161290322580644,0.5714285714285714,31.0
mainstream,0.8521739130434782,0.9607843137254902,0.9032258064516129,102.0
accuracy,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947
macro avg,0.814975845410628,0.7061986084756483,0.7373271889400921,133.0
weighted avg,0.834833460462751,0.8421052631578947,0.8258896088146633,133.0
