,precision,recall,f1-score,support
conspiracy,0.92,0.5476190476190477,0.6865671641791046,42.0
mainstream,0.8240740740740741,0.978021978021978,0.8944723618090452,91.0
accuracy,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947
macro avg,0.872037037037037,0.7628205128205128,0.7905197629940749,133.0
weighted avg,0.8543664717348928,0.8421052631578947,0.8288180888732745,133.0
