,precision,recall,f1-score,support
conspiracy,0.47368421052631576,0.8181818181818182,0.6,33.0
mainstream,0.9210526315789473,0.7,0.7954545454545453,100.0
accuracy,0.7293233082706767,0.7293233082706767,0.7293233082706767,0.7293233082706767
macro avg,0.6973684210526315,0.759090909090909,0.6977272727272726,133.0
weighted avg,0.8100514444004749,0.7293233082706767,0.7469583048530416,133.0
