,precision,recall,f1-score,support
conspiracy,0.4074074074074074,0.6666666666666666,0.5057471264367817,33.0
mainstream,0.8607594936708861,0.68,0.7597765363128492,100.0
accuracy,0.6766917293233082,0.6766917293233082,0.6766917293233082,0.6766917293233082
macro avg,0.6340834505391467,0.6733333333333333,0.6327618313748155,133.0
weighted avg,0.7482736376806997,0.6766917293233082,0.6967466827345768,133.0
