,precision,recall,f1-score,support
conspiracy,0.5964912280701754,0.8095238095238095,0.6868686868686869,42.0
mainstream,0.8947368421052632,0.7472527472527473,0.8143712574850299,91.0
accuracy,0.7669172932330827,0.7669172932330827,0.7669172932330827,0.7669172932330827
macro avg,0.7456140350877193,0.7783882783882784,0.7506199721768584,133.0
weighted avg,0.8005540166204986,0.7669172932330827,0.774107287816711,133.0
