,precision,recall,f1-score,support
conspiracy,0.4888888888888889,0.6666666666666666,0.5641025641025641,33.0
mainstream,0.875,0.77,0.8191489361702129,100.0
accuracy,0.7443609022556391,0.7443609022556391,0.7443609022556391,0.7443609022556391
macro avg,0.6819444444444445,0.7183333333333333,0.6916257501363885,133.0
weighted avg,0.7791979949874687,0.7443609022556391,0.7558667536271121,133.0
