,precision,recall,f1-score,support
conspiracy,0.6538461538461539,0.5151515151515151,0.576271186440678,33.0
mainstream,0.8504672897196262,0.91,0.8792270531400966,100.0
accuracy,0.8120300751879699,0.8120300751879699,0.8120300751879699,0.8120300751879699
macro avg,0.75215672178289,0.7125757575757576,0.7277491197903874,133.0
weighted avg,0.801681594352524,0.8120300751879699,0.8040575523800906,133.0
