,precision,recall,f1-score,support
conspiracy,0.5737704918032787,0.5737704918032787,0.5737704918032787,61.0
mainstream,0.8755980861244019,0.8755980861244019,0.8755980861244019,209.0
accuracy,0.8074074074074075,0.8074074074074075,0.8074074074074075,0.8074074074074075
macro avg,0.7246842889638403,0.7246842889638403,0.7246842889638403,270.0
weighted avg,0.8074074074074075,0.8074074074074075,0.8074074074074075,270.0
