,precision,recall,f1-score,support
conspiracy,0.6666666666666666,0.5238095238095238,0.5866666666666667,42.0
mainstream,0.8,0.8791208791208791,0.837696335078534,91.0
accuracy,0.7669172932330827,0.7669172932330827,0.7669172932330827,0.7669172932330827
macro avg,0.7333333333333334,0.7014652014652014,0.7121815008726003,133.0
weighted avg,0.7578947368421053,0.7669172932330827,0.7584238082116286,133.0
