,precision,recall,f1-score,support
conspiracy,0.7037037037037037,0.5428571428571428,0.6129032258064516,35.0
mainstream,0.8490566037735849,0.9183673469387755,0.8823529411764707,98.0
accuracy,0.8195488721804511,0.8195488721804511,0.8195488721804511,0.8195488721804511
macro avg,0.7763801537386443,0.7306122448979592,0.7476280834914611,133.0
weighted avg,0.8108058405973004,0.8195488721804511,0.8114451213422552,133.0
