,precision,recall,f1-score,support
conspiracy,0.6206896551724138,0.5454545454545454,0.5806451612903226,33.0
mainstream,0.8557692307692307,0.89,0.8725490196078431,100.0
accuracy,0.8045112781954887,0.8045112781954887,0.8045112781954887,0.8045112781954887
macro avg,0.7382294429708223,0.7177272727272728,0.7265970904490828,133.0
weighted avg,0.7974412157715242,0.8045112781954887,0.8001217464914658,133.0
