,precision,recall,f1-score,support
conspiracy,0.5666666666666667,0.40476190476190477,0.4722222222222222,42.0
mainstream,0.7572815533980582,0.8571428571428571,0.8041237113402061,91.0
accuracy,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
macro avg,0.6619741100323624,0.6309523809523809,0.6381729667812142,133.0
weighted avg,0.6970873786407766,0.7142857142857143,0.6993127147766321,133.0
