,precision,recall,f1-score,support
conspiracy,0.38095238095238093,0.5161290322580645,0.4383561643835616,31.0
mainstream,0.8351648351648352,0.7450980392156863,0.7875647668393781,102.0
accuracy,0.6917293233082706,0.6917293233082706,0.6917293233082706,0.6917293233082706
macro avg,0.6080586080586081,0.6306135357368754,0.6129604656114699,133.0
weighted avg,0.729295766889752,0.6917293233082706,0.706170280552684,133.0
