,precision,recall,f1-score,support
conspiracy,0.9523809523809523,0.6060606060606061,0.7407407407407407,33.0
mainstream,0.8839285714285714,0.99,0.9339622641509434,100.0
accuracy,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632
macro avg,0.9181547619047619,0.7980303030303031,0.837351502445842,133.0
weighted avg,0.9009129967776585,0.8947368421052632,0.8860200816506676,133.0
