,precision,recall,f1-score,support
conspiracy,0.5217391304347826,0.7272727272727273,0.6075949367088608,33.0
mainstream,0.896551724137931,0.78,0.8342245989304813,100.0
accuracy,0.7669172932330827,0.7669172932330827,0.7669172932330827,0.7669172932330827
macro avg,0.7091454272863569,0.7536363636363637,0.720909767819671,133.0
weighted avg,0.8035531106627138,0.7669172932330827,0.7779931789807559,133.0
