,precision,recall,f1-score,support
conspiracy,0.575,0.6571428571428571,0.6133333333333333,35.0
mainstream,0.8709677419354839,0.826530612244898,0.8481675392670157,98.0
accuracy,0.7819548872180451,0.7819548872180451,0.7819548872180451,0.7819548872180451
macro avg,0.7229838709677419,0.7418367346938776,0.7307504363001744,133.0
weighted avg,0.793081494057725,0.7819548872180451,0.7863690640213099,133.0
